skuprd,main_category,sub_category,child_category,product_name,product_feature_image,product_description,current_price,previous_price,stock,size,size_quantity,size_extra_price,colors,tags,youtube,policy,meta_tag,meta_description,product_type,affiliate_link,attributes
35532,Grocery  Retail,"Dry Veg, Cereals & Rice Retail",,Bens Original Golden Vegetable Microwave Rice 250g,https://theqlocal.com/assets/images/Images/imagenamesDIJJ.jpg,Steamed parboiled long grain rice with pepper sweetcorn and peas.Gently steamed for 2 servings of perfect rice every timeNutritious  no artificial colours flavours or preservativesBen´s Original™ Golden Vegetable microwave rice is suitable for vegetariansSustainably sourced riceConvenient Microwave rice in just 2 minutesSuitable for VegetariansBen´s Original™ Golden Vegetable microwave rice combines our famous steamed long grain rice with carefully selected peppers sweetcorn and peas. Prep and cleanup is a breeze with this microwaveable pouch and since it heats up in just 2 minutes youll have a tasty meal in no time Ben´s Original™ microwaveable Golden Vegetable rice helps you create a delicious and wholesome meal that can be enjoyed any day of the week. Why not try it with Spanish style rice a side to go with chicken and pepper skewers or even something of your own imagination Packaging may vary.Packaged in a protective atmosphere.Number of uses/Servings 2,12.59,,,,,,,"Bens Original Golden Vegetable Microwave Rice 250g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Dry Veg Cereals Rice Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",,Test policy,"Bens Original Golden Vegetable Microwave Rice 250g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Dry Veg Cereals Rice Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient","Bens Original Golden Vegetable Microwave Rice 250g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Dry Veg Cereals Rice Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",normal,,"{""pack_size"":{""values"":[""Case Of 6""],""prices"":[""0""],""details_status"":1},""weight"":{""values"":[""250g""],""prices"":[""0""],""details_status"":1}}"
35533,Grocery  Retail,"Dry Veg, Cereals & Rice Retail",,Bens Original Long Grain Ric,https://theqlocal.com/assets/images/Images/imagenameMGXuU.jpg,Bens Original Long Grain Ric,12.59,,,,,,,"Bens Original Long Grain Ric,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Dry Veg Cereals Rice Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",,Test policy,"Bens Original Long Grain Ric,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Dry Veg Cereals Rice Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient","Bens Original Long Grain Ric,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Dry Veg Cereals Rice Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",normal,,"{""pack_size"":{""values"":[""Case Of 6""],""prices"":[""0""],""details_status"":1},""weight"":{""values"":[""250g""],""prices"":[""0""],""details_status"":1}}"
35534,Grocery  Retail,"Dry Veg, Cereals & Rice Retail",,Bens Original Pilau Microwave Rice 250g,https://theqlocal.com/assets/images/Images/imagenamepcZfJ.jpg,Steamed parboiled long grain rice with spices cumin seeds and fennel seeds.Nutritious No artificial colours flavours or preservativesBen´s Original™ Pilau microwave rice is suitable for vegetariansBen´s Original™ Rice is sustainably sourcedConvenient Microwave rice in just 2 minutesGently steamed for 2 servings of perfect rice every timeSuitable for VegetariansBen´s Original™ Pilau microwave rice combines our famous steamed long grain rice with spices cumin and fennel seeds. Prep and cleanup is a breeze with this microwaveable pouch and since it heats up in just 2 minutes youll have a tasty meal in no time Ben´s Original™ microwaveable Pilau rice helps you create a delicious and wholesome meal that can be enjoyed any day of the week. Why not try it as a cheats biriyani as a side to go with paneer and pepper skewers or even something of your own imagination Packaging may vary.Packaged in a protective atmosphere. Dont Recycle Were working hard to ensure that 100 percent of our packaging is recyclable reusable or compostable by 2025.Number of uses/Servings 2,12.59,,,,,,,"Bens Original Pilau Microwave Rice 250g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Dry Veg Cereals Rice Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",,Test policy,"Bens Original Pilau Microwave Rice 250g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Dry Veg Cereals Rice Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient","Bens Original Pilau Microwave Rice 250g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Dry Veg Cereals Rice Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",normal,,"{""pack_size"":{""values"":[""Case Of 6""],""prices"":[""0""],""details_status"":1},""weight"":{""values"":[""250g""],""prices"":[""0""],""details_status"":1}}"
35535,Grocery  Retail,"Dry Veg, Cereals & Rice Retail",,Bens Original Pilau Microwave Rice 250g,https://theqlocal.com/assets/images/Images/imagenameuaKZS.jpg,Steamed parboiled long grain rice with spices cumin seeds and fennel seeds.Nutritious No artificial colours flavours or preservativesBen´s Original™ Pilau microwave rice is suitable for vegetariansBen´s Original™ Rice is sustainably sourcedConvenient Microwave rice in just 2 minutesGently steamed for 2 servings of perfect rice every timeSuitable for VegetariansBen´s Original™ Pilau microwave rice combines our famous steamed long grain rice with spices cumin and fennel seeds. Prep and cleanup is a breeze with this microwaveable pouch and since it heats up in just 2 minutes youll have a tasty meal in no time Ben´s Original™ microwaveable Pilau rice helps you create a delicious and wholesome meal that can be enjoyed any day of the week. Why not try it as a cheats biriyani as a side to go with paneer and pepper skewers or even something of your own imagination Packaging may vary.Packaged in a protective atmosphere. Dont Recycle Were working hard to ensure that 100 percent of our packaging is recyclable reusable or compostable by 2025.Number of uses/Servings 2,12.59,,,,,,,"Bens Original Pilau Microwave Rice 250g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Dry Veg Cereals Rice Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",,Test policy,"Bens Original Pilau Microwave Rice 250g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Dry Veg Cereals Rice Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient","Bens Original Pilau Microwave Rice 250g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Dry Veg Cereals Rice Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",normal,,"{""pack_size"":{""values"":[""Case Of 6""],""prices"":[""0""],""details_status"":1},""weight"":{""values"":[""250g""],""prices"":[""0""],""details_status"":1}}"
35536,Grocery  Retail,"Dry Veg, Cereals & Rice Retail",,Bens Original Savoury Chicken Microwave Rice 250g,https://theqlocal.com/assets/images/Images/imagenameJmiZC.jpg,Steamed parboiled long grain rice with chicken flavour and vegetables.Ben´s Original™ Rice is sustainably sourcedNutritious No artificial colours flavours or preservativesGently steamed for 2 servings of perfect rice every timeBen´s Original™ Savoury Chicken Flavoured Rice can help you create a delicious and wholesome meal any day of the weekConvenient Microwave rice in just 2 minutesBen´s Original™ Savoury Chicken flavoured microwave rice combines our famous steamed long grain rice with chicken flavour carrots peppers and sweetcorn. Prep and cleanup is a breeze with this microwaveable pouch and since it heats up in just 2 minutes youll have a tasty meal in no time Ben´s Original™ microwaveable Savoury Chicken Flavoured rice helps you create a delicious and wholesome meal that can be enjoyed any day of the week. Why not try it with chicken and cashew stir fry as a side to go with herby roasted chicken legs or even something of your own imagination Packaging may vary.Packaged in a protective atmosphere.Number of uses/Servings 2,12.59,,,,,,,"Bens Original Savoury Chicken Microwave Rice 250g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Dry Veg Cereals Rice Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",,Test policy,"Bens Original Savoury Chicken Microwave Rice 250g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Dry Veg Cereals Rice Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient","Bens Original Savoury Chicken Microwave Rice 250g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Dry Veg Cereals Rice Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",normal,,"{""pack_size"":{""values"":[""Case Of 6""],""prices"":[""0""],""details_status"":1},""weight"":{""values"":[""250g""],""prices"":[""0""],""details_status"":1}}"
35537,Grocery  Retail,"Dry Veg, Cereals & Rice Retail",,Bens Original Special Fried Microwave Rice 250g,https://theqlocal.com/assets/images/Images/imagenameNoCAG.jpg,Steamed parboiled long grain rice with egg ham peas garlic ginger and a hint of 5 spice.Gently steamed for 2 servings of perfect rice every timeBen´s Original™ Special Fried Rice can help you create a delicious and wholesome meal any day of the weekBen´s Original™ Rice is sustainably sourcedConvenient Microwave rice in just 2 minutesNutritious No artificial colours or flavoursBen´s Original™ Special Fried microwave rice combines our famous steamed long grain rice with egg ham peas garlic ginger and a hint of 5 spice. Prep and cleanup is a breeze with this microwaveable pouch and since it heats up in just 2 minutes youll have a tasty meal in no time Ben´s Original™ microwaveable Special Fried rice helps you create a delicious and wholesome meal that can be enjoyed any day of the week. Why not try it with chorizo and prawn stir fry as a side to go with chicken and vegetable skewers or even something of your own imagination Packaging may vary.Packaged in a protective atmosphere.Number of uses/Servings 2,12.59,,,,,,,"Bens Original Special Fried Microwave Rice 250g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Dry Veg Cereals Rice Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",,Test policy,"Bens Original Special Fried Microwave Rice 250g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Dry Veg Cereals Rice Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient","Bens Original Special Fried Microwave Rice 250g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Dry Veg Cereals Rice Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",normal,,"{""pack_size"":{""values"":[""Case Of 6""],""prices"":[""0""],""details_status"":1},""weight"":{""values"":[""250g""],""prices"":[""0""],""details_status"":1}}"
35538,Grocery  Retail,"Dry Veg, Cereals & Rice Retail",,Bens Original Special Fried Microwave Rice 250g,https://theqlocal.com/assets/images/Images/imagenameJGbON.jpg,Steamed parboiled long grain rice with egg ham peas garlic ginger and a hint of 5 spice.Gently steamed for 2 servings of perfect rice every timeBen´s Original™ Special Fried Rice can help you create a delicious and wholesome meal any day of the weekBen´s Original™ Rice is sustainably sourcedConvenient Microwave rice in just 2 minutesNutritious No artificial colours or flavoursBen´s Original™ Special Fried microwave rice combines our famous steamed long grain rice with egg ham peas garlic ginger and a hint of 5 spice. Prep and cleanup is a breeze with this microwaveable pouch and since it heats up in just 2 minutes youll have a tasty meal in no time Ben´s Original™ microwaveable Special Fried rice helps you create a delicious and wholesome meal that can be enjoyed any day of the week. Why not try it with chorizo and prawn stir fry as a side to go with chicken and vegetable skewers or even something of your own imagination Packaging may vary.Packaged in a protective atmosphere.Number of uses/Servings 2,12.59,,,,,,,"Bens Original Special Fried Microwave Rice 250g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Dry Veg Cereals Rice Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",,Test policy,"Bens Original Special Fried Microwave Rice 250g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Dry Veg Cereals Rice Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient","Bens Original Special Fried Microwave Rice 250g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Dry Veg Cereals Rice Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",normal,,"{""pack_size"":{""values"":[""Case Of 6""],""prices"":[""0""],""details_status"":1},""weight"":{""values"":[""250g""],""prices"":[""0""],""details_status"":1}}"
35539,Grocery  Retail,"Dry Veg, Cereals & Rice Retail",,Bens Original Spicy Mexican Microwave Rice 250g,https://theqlocal.com/assets/images/Images/imagenameRjIXz.jpg,Steamed parboiled long grain rice with beans corn and peppers.Convenient Microwave rice in just 2 minutesNutritious No artificial colours flavours or preservativesBen´s Original™ Spicy Mexican microwave rice is suitable for vegetariansBen´s Original™ Rice is sustainably sourcedGently steamed for 2 servings of perfect rice every timeSuitable for VegetariansBen´s Original™ Spicy Mexican microwave rice combines our famous steamed long grain rice with carefully selected red peppers chillies and adzuki beans. Prep and cleanup is a breeze with this microwaveable pouch and since it heats up in just 2 minutes youll have a tasty meal in no time Ben´s Original™ microwaveable Spicy Mexican rice helps you create a delicious and wholesome meal that can be enjoyed any day of the week. Why not try it with fajitas enchiladas or even something of your own imagination Packaging may vary.Packaged in a protective atmosphere.Number of uses/Servings 2,12.59,,,,,,,"Bens Original Spicy Mexican Microwave Rice 250g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Dry Veg Cereals Rice Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",,Test policy,"Bens Original Spicy Mexican Microwave Rice 250g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Dry Veg Cereals Rice Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient","Bens Original Spicy Mexican Microwave Rice 250g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Dry Veg Cereals Rice Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",normal,,"{""pack_size"":{""values"":[""Case Of 6""],""prices"":[""0""],""details_status"":1},""weight"":{""values"":[""250g""],""prices"":[""0""],""details_status"":1}}"
35540,Grocery  Retail,"Dry Veg, Cereals & Rice Retail",,Bens Original Spicy Mexican Microwave Rice 250g,https://theqlocal.com/assets/images/Images/imagenamerkCqS.jpg,Steamed parboiled long grain rice with beans corn and peppers.Convenient Microwave rice in just 2 minutesNutritious No artificial colours flavours or preservativesBen´s Original™ Spicy Mexican microwave rice is suitable for vegetariansBen´s Original™ Rice is sustainably sourcedGently steamed for 2 servings of perfect rice every timeSuitable for VegetariansBen´s Original™ Spicy Mexican microwave rice combines our famous steamed long grain rice with carefully selected red peppers chillies and adzuki beans. Prep and cleanup is a breeze with this microwaveable pouch and since it heats up in just 2 minutes youll have a tasty meal in no time Ben´s Original™ microwaveable Spicy Mexican rice helps you create a delicious and wholesome meal that can be enjoyed any day of the week. Why not try it with fajitas enchiladas or even something of your own imagination Packaging may vary.Packaged in a protective atmosphere.Number of uses/Servings 2,12.59,,,,,,,"Bens Original Spicy Mexican Microwave Rice 250g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Dry Veg Cereals Rice Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",,Test policy,"Bens Original Spicy Mexican Microwave Rice 250g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Dry Veg Cereals Rice Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient","Bens Original Spicy Mexican Microwave Rice 250g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Dry Veg Cereals Rice Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",normal,,"{""pack_size"":{""values"":[""Case Of 6""],""prices"":[""0""],""details_status"":1},""weight"":{""values"":[""250g""],""prices"":[""0""],""details_status"":1}}"
35541,Grocery  Retail,"Dry Veg, Cereals & Rice Retail",,Euro Shopper Basmati Rice 500g,https://theqlocal.com/assets/images/Images/imagenamefLKqT.jpg,Basmati Rice000118,12.99,,,,,,,"Euro Shopper Basmati Rice 500g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Dry Veg Cereals Rice Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",,Test policy,"Euro Shopper Basmati Rice 500g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Dry Veg Cereals Rice Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient","Euro Shopper Basmati Rice 500g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Dry Veg Cereals Rice Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",normal,,"{""pack_size"":{""values"":[""Case Of 12""],""prices"":[""0""],""details_status"":1},""weight"":{""values"":[""500g""],""prices"":[""0""],""details_status"":1}}"
